opeid,name,address,city,state,zip,number_of_defaults,number_of_loans,default_rate
7110,DELAWARE COUNTY COMMUNITY COLLEGE                                ,901 MEDIA LINE ROAD                               ,MEDIA               ,PA,19063,298,2176,13.6
7111,NORTH COUNTRY COMMUNITY COLLEGE                                  ,23 SANTANONI AVENUE                               ,SARANAC LAKE        ,NY,12983,104,514,20.2
7113,ARIZONA CHRISTIAN UNIVERSITY                                     ,2625 EAST CACTUS ROAD                             ,PHOENIX             ,AZ,85032,8,135,5.9
7115,MOORPARK COLLEGE                                                 ,7075 CAMPUS ROAD                                  ,MOORPARK            ,CA,93021,20,248,8
7118,PARKLAND COLLEGE                                                 ,2400 WEST BRADLEY AVENUE                          ,CHAMPAIGN           ,IL,61821,423,1927,21.9
7119,REND LAKE COLLEGE                                                ,468 NORTH KEN GRAY PARKWAY                        ,INA                 ,IL,62846,63,513,12.2
7120,DES MOINES AREA COMMUNITY COLLEGE                                ,2006 SOUTH ANKENY BOULEVARD                       ,ANKENY              ,IA,50021,1761,6820,25.8
7121,FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY               ,1900 NW 4TH STREET                                ,ANKENY              ,IA,50023,3,102,2.9
7130,NEWBERRY SCHOOL OF BEAUTY                                        ,16852 DEVONSHIRE STREET                           ,GRANADA HILLS       ,CA,91344,10,117,8.5
7142,LYLE'S COLLEGE OF BEAUTY                                         ,6735 NORTH FIRST STREET            SUITE 112      ,FRESNO              ,CA,93710,0,0,0
7164,BRYAN UNIVERSITY                                                 ,350 WEST WASHINGTON STREET         SUITE 100      ,TEMPE               ,AZ,85281,6,544,1.1
7170,LINCOLN LAND COMMUNITY COLLEGE                                   ,5250 SHEPHERD ROAD                                ,SPRINGFIELD         ,IL,62794,154,931,16.5
7171,KIRTLAND COMMUNITY COLLEGE                                       ,10775 NORTH SAINT HELEN ROAD                      ,ROSCOMMON           ,MI,48653,61,426,14.3
7178,WESTERN SEMINARY                                                 ,5511 SOUTHEAST HAWTHORNE BOULEVARD                ,PORTLAND            ,OR,97215,1,80,1.2
7187,NORTH ADRIAN'S COLLEGE OF BEAUTY                                 ,124 FLOYD AVENUE                                  ,MODESTO             ,CA,95350,43,219,19.6
7191,NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE                        ,3835 GREEN POND ROAD                              ,BETHLEHEM           ,PA,18020,207,1577,13.1
7203,SALON SUCCESS ACADEMY                                            ,1385 EAST FOOTHILL BOULEVARD                      ,UPLAND              ,CA,91786,9,117,7.6
7204,MODERN BEAUTY ACADEMY - OXNARD                                   ,699 SOUTH C STREET                                ,OXNARD              ,CA,93030,5,39,12.8
7206,UNIVERSITY OF PUERTO RICO - CAYEY UNIVERSITY COLLEGE             ,205 ANTONIO R. BARCELO AVENUE                     ,CAYEY               ,PR,736,6,41,14.6
7228,UNIVERSITY OF PUERTO RICO - ARECIBO                              ,"STREET NUMBER 653, ROUTE 128, KM.8 BARRIO LAS DUNA",ARECIBO             ,PR,614,11,75,14.6
7253,FEDERICO BEAUTY INSTITUTE                                        ,1515 SPORTS DRIVE                                 ,SACRAMENTO          ,CA,95834,22,177,12.4
7263,HOLY CROSS COLLEGE                                               ,54515 SR 933 NORTH                                ,NOTRE DAME          ,IN,46556,18,175,10.2
7265,CARL SANDBURG COLLEGE                                            ,2400 TOM L WILSON BOULEVARD                       ,GALESBURG           ,IL,61401,19,208,9.1
7266,PIMA COUNTY COMMUNITY COLLEGE                                    ,4905C EAST BROADWAY BOULEVARD                     ,TUCSON              ,AZ,85709,1023,4799,21.3
7273,CUNY BERNARD M. BARUCH COLLEGE                                   ,17 LEXINGTON AVENUE                               ,NEW YORK            ,NY,10010,57,1418,4
7275,EASTERN GATEWAY COMMUNITY COLLEGE                                ,4000 SUNSET BOULEVARD                             ,STEUBENVILLE        ,OH,43952,97,322,30.1
7279,HAWAII PACIFIC UNIVERSITY                                        ,1164 BISHOP STREET                                ,HONOLULU            ,HI,96813,51,1401,3.6
7283,CENTRAL ARIZONA COLLEGE                                          ,8470 NORTH OVERFIELD ROAD                         ,COOLIDGE            ,AZ,85128,206,841,24.4
7287,BRAZOSPORT COLLEGE                                               ,500 COLLEGE DRIVE                                 ,LAKE JACKSON        ,TX,77566,22,104,21.1
7289,CENTRAL WYOMING COLLEGE                                          ,2660 PECK AVENUE                                  ,RIVERTON            ,WY,82501,58,303,19.1
7291,ST. LUKE'S COLLEGE                                               ,2720 STONE PARK BOULEVARD                         ,SIOUX CITY          ,IA,51104,4,79,5
7296,COLEMAN UNIVERSITY                                               ,8888 BALBOA AVENUE                                ,SAN DIEGO           ,CA,92123,31,279,11.1
7297,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY                    ,10851 WEST 120TH AVENUE                           ,BROOMFIELD          ,CO,80020,66,497,13.2
7303,LINCOLN TECHNICAL INSTITUTE                                      ,200 JOHN DOWNEY DRIVE                             ,NEW BRITAIN         ,CT,6051,722,4394,16.4
7304,CULINARY INSTITUTE OF AMERICA                                    ,1946 CAMPUS DRIVE                                 ,HYDE PARK           ,NY,12538,61,1233,4.9
7305,PORTER AND CHESTER INSTITUTE OF BRANFORD                         ,221 WEST MAIN STREET                              ,BRANFORD            ,CT,6405,68,314,21.6
7316,WESTERN IOWA TECH COMMUNITY COLLEGE                              ,4647 STONE AVENUE                                 ,SIOUX CITY          ,IA,51106,336,1636,20.5
7350,ANOKA TECHNICAL COLLEGE                                          ,1355 WEST  HIGHWAY 10                             ,ANOKA               ,MN,55303,137,941,14.5
7375,ISLAND DRAFTING & TECHNICAL INSTITUTE                            ,128 BROADWAY                                      ,AMITYVILLE          ,NY,11701,5,51,9.8
7387,LONG ISLAND BEAUTY SCHOOL                                        ,544 ROUTE 111                                     ,HAUPPAUGE           ,NY,11788,19,316,6
7388,LONG ISLAND BEAUTY SCHOOL                                        ,173 A FULTON AVENUE                               ,HEMPSTEAD           ,NY,11550,12,120,10
7391,BEAUTY SCHOOL OF MIDDLETOWN                                      ,225 DOLSON AVENUE                  SUITE 100      ,MIDDLETOWN          ,NY,10940,6,64,9.3
7394,BERKELEY COLLEGE                                                 ,3 EAST 43RD STREET                                ,NEW YORK            ,NY,10017,327,2792,11.7
7401,MANDL SCHOOL                                                     ,254 WEST 54TH STREET                              ,NEW YORK            ,NY,10019,88,622,14.1
7405,WOOD TOBE - COBURN SCHOOL                                        ,8 EAST 40TH STREET                                ,NEW YORK            ,NY,10016,43,408,10.5
7430,ANTONELLI INSTITUTE                                              ,300 MONTGOMERY AVENUE                             ,ERDENHEIM           ,PA,19038,7,112,6.2
7436,BRIGHTWOOD CAREER INSTITUTE                                      ,933 PENN AVENUE                                   ,PITTSBURGH          ,PA,15222,181,688,26.3
7437,PITTSBURGH TECHNICAL INSTITUTE                                   ,1111 MCKEE ROAD                                   ,OAKDALE             ,PA,15071,266,1339,19.8
7439,FOUNTAINHEAD COLLEGE OF TECHNOLOGY                               ,3203 TAZEWELL PIKE                                ,KNOXVILLE           ,TN,37918,8,137,5.8
7447,DEL-MAR-VA BEAUTY ACADEMY                                        ,111 MILFORD STREET                                ,SALISBURY           ,MD,21804,7,48,14.5
7459,PAIER COLLEGE OF ART                                             ,20 GORHAM AVENUE                                  ,HAMDEN              ,CT,6514,5,58,8.6
7465,AMERICAN ACADEMY OF DRAMATIC ARTS                                ,120 MADISON AVENUE                                ,NEW YORK            ,NY,10016,17,175,9.7
7466,LIM COLLEGE                                                      ,12 EAST 53RD STREET                               ,NEW YORK            ,NY,10022,27,473,5.7
7468,SCHOOL OF VISUAL ARTS                                            ,209 EAST 23RD STREET                              ,NEW YORK            ,NY,10010,57,926,6.1
7469,HUSSIAN COLLEGE                                                  ,THE BOURSE SUITE  300              111 S. INDEPEND,PHILADELPHIA        ,PA,19106,0,53,0
7470,ART INSTITUTE OF PITTSBURGH (THE)                                ,420 BOULEVARD OF THE ALLIES                       ,PITTSBURGH          ,PA,15219,2691,13283,20.2
7473,CHOFFIN CAREER & TECHNICAL CENTER                                ,200 EAST WOOD STREET                              ,YOUNGSTOWN          ,OH,44503,7,71,9.8
7484,NEWBURY COLLEGE                                                  ,129 FISHER AVENUE                                 ,BROOKLINE           ,MA,2445,33,360,9.1
7486,NEW ENGLAND INSTITUTE OF ART (THE)                               ,10 BROOKLINE PLACE WEST            2ND FLOOR      ,BROOKLINE           ,MA,2445,89,737,12
7491,BRIGHTWOOD COLLEGE                                               ,1520 SOUTH CATON AVENUE                           ,BALTIMORE           ,MD,21227,155,699,22.1
7502,BERKELEY COLLEGE                                                 ,44 RIFLE CAMP ROAD                                ,WOODLAND PARK       ,NJ,7424,402,2916,13.7
7518,APEX TECHNICAL SCHOOL                                            ,24-02 QUEENS PLAZA SOUTH                          ,LONG ISLAND CITY    ,NY,11101,327,1604,20.3
7522,CONTINENTAL SCHOOL OF BEAUTY CULTURE                             ,633 JEFFERSON ROAD                                ,ROCHESTER           ,NY,14623,38,549,6.9
7529,CHESTER COUNTY INTERMEDIATE UNIT PRACTICAL NURSING PROGRAM       ,443 BOOT ROAD                                     ,DOWNINGTOWN         ,PA,19335,7,96,7.2
7531,ACADEMY OF ART UNIVERSITY                                        ,79 NEW MONTGOMERY STREET                          ,SAN FRANCISCO       ,CA,94105,573,5163,11
7532,FINGER LAKES COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGE,3325 MARVIN SANDS DRIVE                           ,CANANDAIGUA         ,NY,14424,291,1655,17.5
7536,COSUMNES RIVER COLLEGE                                           ,8401 CENTER PARKWAY                               ,SACRAMENTO          ,CA,95823,122,488,25
7540,MISSOURI BAPTIST UNIVERSITY                                      ,ONE COLLEGE PARK DRIVE                            ,SAINT LOUIS         ,MO,63141,60,1009,5.9
7544,APPALACHIAN BIBLE COLLEGE                                        ,161 COLLEGE DRIVE                                 ,MOUNT HOPE          ,WV,25880,3,52,5.7
7549,COYNE COLLEGE                                                    ,"1 NORTH STATE STREET, SUITE 400                   ",CHICAGO             ,IL,60602,133,905,14.6
7555,LAKES REGION COMMUNITY COLLEGE                                   ,379 BELMONT ROAD                                  ,LACONIA             ,NH,3246,47,406,11.5
7560,RIVER VALLEY COMMUNITY COLLEGE                                   ,ONE COLLEGE PLACE                                 ,CLAREMONT           ,NH,3743,48,327,14.6
7570,HELENA COLLEGE UNIVERSITY OF MONTANA                             ,DONALDSON BUILDING                 1115 NORTH ROBE,HELENA              ,MT,59601,70,457,15.3
7572,AMERICAN MUSICAL & DRAMATIC ACADEMY                              ,211 WEST 61ST STREET                              ,NEW YORK            ,NY,10023,29,601,4.8
7573,EMPIRE BEAUTY SCHOOL                                             ,38-15 BROADWAY                                    ,ASTORIA             ,NY,11103,195,1759,11
7582,AIMS COMMUNITY COLLEGE                                           ,5401 WEST 20TH STREET                             ,GREELEY             ,CO,80634,180,1096,16.4
7588,CAPRI COLLEGE                                                    ,395 MAIN STREET                                   ,DUBUQUE             ,IA,52004,8,126,6.3
7593,PARISIAN BEAUTY ACADEMY                                          ,362 STATE STREET                                  ,HACKENSACK          ,NJ,7601,12,179,6.7
7598,HOCKING TECHNICAL COLLEGE                                        ,3301 HOCKING PARKWAY                              ,NELSONVILLE         ,OH,45764,699,2958,23.6
7600,INTERNATIONAL BEAUTY SCHOOL                                      ,201 W. KING STREET                                ,MARTINSBURG         ,WV,25401,20,126,15.8
7607,CONCORDE CAREER COLLEGE                                          ,12412 VICTORY BOULEVARD                           ,NORTH HOLLYWOOD     ,CA,91606,71,621,11.4
7611,EQ SCHOOL OF HAIR DESIGN                                         ,536 WEST BROADWAY                                 ,COUNCIL BLUFFS      ,IA,51503,2,46,4.3
7617,CARNEGIE INSTITUTE                                               ,550 STEPHENSON HIGHWAY             SUITE 100      ,TROY                ,MI,48083,12,176,6.8
7632,UNIVERSITY OF BRISTOL                                            ,"SENATE HOUSE, TYNDALL AVENUE                      ",BRISTOL             ,FC,BS8 1,2,31,6.4
7635,CAPITAL COMMUNITY COLLEGE                                        ,950 MAIN                                          ,HARTFORD            ,CT,6103,10,125,8
7640,FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE                         ,2201 HULL ROAD                                    ,FAYETTEVILLE        ,NC,28303,393,1761,22.3
7644,LAKE LAND COLLEGE                                                ,5001 LAKE LAND BOULEVARD                          ,MATTOON             ,IL,61938,95,540,17.5
7649,ROCKY MOUNTAIN COLLEGE OF ART + DESIGN                           ,1600 PIERCE STREET                                ,LAKEWOOD            ,CO,80214,21,300,7
7658,AMERICAN COLLEGE OF HAIRSTYLING-DES MOINES                       ,603 EAST SIXTH STREET                             ,DES MOINES          ,IA,50309,21,68,30.8
7659,LA' JAMES COLLEGE OF HAIRSTYLING                                 ,24 2ND STREET NE                                  ,MASON CITY          ,IA,50401,1,77,1.2
7669,SOUTHWEST WISCONSIN TECHNICAL COLLEGE                            ,1800 BRONSON BOULEVARD                            ,FENNIMORE           ,WI,53809,72,570,12.6
7678,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY                    ,8820 EAST PINE STREET                             ,TULSA               ,OK,74115,134,796,16.8
